_sentence,_receivers,count_receivers,sentence_id,time,time difference,latitude,longitude,altitude,velocity,acceleration,satellites,temperature_external,pressure,humidity,temperature_internal (raw),temperature_internal (corrected),sentence_id,nofix,time,satellites,temperature_external,pressure,humidity,uptime,temperature_internal
"$$SAM,414,15:21:57,51.913263,-1.626291,19121,12,-32.38,63.36,4.82,232.25*AAB8","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",14,414,15:21:57,0:00:17,51.913263,-1.626291,19121,4.76,-1.42,12,-32.38,63.36,4.82,232.25,-23.75,414,,15:21:57,12,-32.38,63.36,4.82,,232.25
"$$SAM,415,15:22:15,51.91436,-1.625598,19207,12,-32.31,62.57,4.79,232.375*2248","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",14,415,15:22:15,0:00:18,51.91436,-1.625598,19207,4.78,0.01,12,-32.31,62.57,4.79,232.375,-23.625,415,,15:22:15,12,-32.31,62.57,4.79,,232.375
"$$SAM,416,15:22:31,51.915752,-1.6247,19285,12,-31.96,61.7,4.81,232.375*05D7","JDL,G8DJN,F5APQ,G8DXZ,PE2BZ,PE1ANS,PE1BIA,G8KNN,G7SVI,G1BLO,G6GZH",11,416,15:22:31,0:00:16,51.915752,-1.6247,19285,4.88,0.10,12,-31.96,61.7,4.81,232.375,-23.625,416,,15:22:31,12,-31.96,61.7,4.81,,232.375
"$$SAM,417,15:22:48,51.917056,-1.623716,19374,12,-31.24,61.03,4.76,232.375*94BB","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G6GZH",12,417,15:22:48,0:00:17,51.917056,-1.623716,19374,5.24,0.36,12,-31.24,61.03,4.76,232.375,-23.625,417,,15:22:48,12,-31.24,61.03,4.76,,232.375
"$$SAM,418,15:23:06,51.918185,-1.622761,19467,12,-30.77,60.17,4.72,232.125*FC80","JDL,G8DJN,G8FJG_azel,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",12,418,15:23:06,0:00:18,51.918185,-1.622761,19467,5.17,-0.07,12,-30.77,60.17,4.72,232.125,-23.875,418,,15:23:06,12,-30.77,60.17,4.72,,232.125
"$$SAM,419,15:23:23,51.918677,-1.622048,19550,12,-29.24,59.4,4.67,232.375*1BEF","F5APQ,G8DJN,F80106,G8FJG_azel,G8DXZ,PE2BZ,G1BLO,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",15,419,15:23:23,0:00:17,51.918677,-1.622048,19550,4.88,-0.28,12,-29.24,59.4,4.67,232.375,-23.625,419,,15:23:23,12,-29.24,59.4,4.67,,232.375
"$$SAM,420,15:23:39,51.919278,-1.621485,19640,12,-29.81,58.49,4.66,232.625*DB52","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",12,420,15:23:39,0:00:16,51.919278,-1.621485,19640,5.63,0.74,12,-29.81,58.49,4.66,232.625,-23.375,420,,15:23:39,12,-29.81,58.49,4.66,,232.625
"$$SAM,421,15:23:57,51.919623,-1.621312,19750,12,-29.72,57.64,4.58,232.375*ED35","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,PE1ANS,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",13,421,15:23:57,0:00:18,51.919623,-1.621312,19750,6.11,0.49,12,-29.72,57.64,4.58,232.375,-23.625,421,,15:23:57,12,-29.72,57.64,4.58,,232.375
"$$SAM,422,15:24:15,51.920389,-1.620935,19850,12,-29.92,56.88,4.53,232.5*F64C","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,G1BLO,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",12,422,15:24:15,0:00:18,51.920389,-1.620935,19850,5.56,-0.56,12,-29.92,56.88,4.53,232.5,-23.5,422,,15:24:15,12,-29.92,56.88,4.53,,232.5
"$$SAM,423,15:24:32,51.921113,-1.620514,19941,12,-30.22,56.09,4.55,232.625*163B","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,423,15:24:32,0:00:17,51.921113,-1.620514,19941,5.35,-0.20,12,-30.22,56.09,4.55,232.625,-23.375,423,,15:24:32,12,-30.22,56.09,4.55,,232.625
"$$SAM,424,15:24:50,51.921777,-1.620163,20042,12,-29.79,55.21,4.51,232.625*F1ED","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,424,15:24:50,0:00:18,51.921777,-1.620163,20042,5.61,0.26,12,-29.79,55.21,4.51,232.625,-23.375,424,,15:24:50,12,-29.79,55.21,4.51,,232.625
"$$SAM,425,15:25:07,51.922541,-1.6198,20142,12,-31.04,54.26,4.66,232.75*6D2E","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V",10,425,15:25:07,0:00:17,51.922541,-1.6198,20142,5.88,0.27,12,-31.04,54.26,4.66,232.75,-23.25,425,,15:25:07,12,-31.04,54.26,4.66,,232.75
"$$SAM,426,15:25:23,51.923485,-1.619469,20232,12,-28.97,53.69,4.5,232.75*8DA5","PE2BZ,G8FJG_azel,F5APQ,G1BLO,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,426,15:25:23,0:00:16,51.923485,-1.619469,20232,5.63,-0.26,12,-28.97,53.69,4.5,232.75,-23.25,426,,15:25:23,12,-28.97,53.69,4.5,,232.75
"$$SAM,427,15:25:41,51.924421,-1.61878,20339,12,-28.73,52.83,4.55,232.875*77FB","JDL,G8DJN,G8FJG_azel,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",12,427,15:25:41,0:00:18,51.924421,-1.61878,20339,5.94,0.32,12,-28.73,52.83,4.55,232.875,-23.125,427,,15:25:41,12,-28.73,52.83,4.55,,232.875
"$$SAM,428,15:25:57,51.924873,-1.617929,20436,12,-28.5,52.19,4.44,233.0*D1E0","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",13,428,15:25:57,0:00:16,51.924873,-1.617929,20436,6.06,0.12,12,-28.5,52.19,4.44,233,-23,428,,15:25:57,12,-28.5,52.19,4.44,,233
"$$SAM,429,15:26:14,51.92561,-1.616878,20539,12,-28.5,51.32,4.46,233.0*A4CB","JDL,G8DJN,G8FJG_azel,F5APQ,G1BLO,G7SVI,PE1ANS,G8FJG-V",8,429,15:26:14,0:00:17,51.92561,-1.616878,20539,6.06,0.00,12,-28.5,51.32,4.46,233,-23,429,,15:26:14,12,-28.5,51.32,4.46,,233
"$$SAM,430,15:26:30,51.926684,-1.616072,20634,12,-28.23,50.67,4.49,233.0*873A","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V",12,430,15:26:30,0:00:16,51.926684,-1.616072,20634,5.94,-0.12,12,-28.23,50.67,4.49,233,-23,430,,15:26:30,12,-28.23,50.67,4.49,,233
"$$SAM,431,15:26:48,51.927579,-1.614805,20741,12,-28.62,49.85,4.33,233.125*7B9B","JDL,G8DJN,G8FJG_azel,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",12,431,15:26:48,0:00:18,51.927579,-1.614805,20741,5.94,0.01,12,-28.62,49.85,4.33,233.125,-22.875,431,,15:26:48,12,-28.62,49.85,4.33,,233.125
"$$SAM,432,15:27:05,51.927937,-1.613981,20842,12,-28.5,49.09,4.32,233.125*64B7","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",13,432,15:27:05,0:00:17,51.927937,-1.613981,20842,5.94,0.00,12,-28.5,49.09,4.32,233.125,-22.875,432,,15:27:05,12,-28.5,49.09,4.32,,233.125
"$$SAM,433,15:27:23,51.928824,-1.613609,20954,12,-28.17,48.33,4.32,233.375*4AD8","JDL,G8DJN,G8FJG_azel,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",12,433,15:27:23,0:00:18,51.928824,-1.613609,20954,6.22,0.28,12,-28.17,48.33,4.32,233.375,-22.625,433,,15:27:23,12,-28.17,48.33,4.32,,233.375
"$$SAM,434,15:27:39,51.929688,-1.613825,21048,12,-29.38,47.8,4.28,233.25*74CD","JDL,G8DJN,G8FJG_azel,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",12,434,15:27:39,0:00:16,51.929688,-1.613825,21048,5.88,-0.35,12,-29.38,47.8,4.28,233.25,-22.75,434,,15:27:39,12,-29.38,47.8,4.28,,233.25
"$$SAM,435,15:27:56,51.931063,-1.614074,21135,12,-27.87,47.04,4.32,233.375*2AED","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",13,435,15:27:56,0:00:17,51.931063,-1.614074,21135,5.12,-0.76,12,-27.87,47.04,4.32,233.375,-22.625,435,,15:27:56,12,-27.87,47.04,4.32,,233.375
"$$SAM,436,15:28:14,51.933031,-1.614045,21226,12,-27.21,46.3,4.27,233.5*E669","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",13,436,15:28:14,0:00:18,51.933031,-1.614045,21226,5.06,-0.06,12,-27.21,46.3,4.27,233.5,-22.5,436,,15:28:14,12,-27.21,46.3,4.27,,233.5
"$$SAM,437,15:28:30,51.934837,-1.613994,21316,12,-27.26,45.87,4.23,233.5*50FC","JDL,G8DJN,G8FJG_azel,F5APQ,PE1ANS,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",11,437,15:28:30,0:00:16,51.934837,-1.613994,21316,5.63,0.57,12,-27.26,45.87,4.23,233.5,-22.5,437,,15:28:30,12,-27.26,45.87,4.23,,233.5
"$$SAM,438,15:28:47,51.936434,-1.613612,21407,12,-25.97,45.21,4.17,233.5*494B","G8DJN,G8FJG_azel,F5APQ,PE1ANS,F80106,G8KNN,G7SVI,G1BLO,G8FJG-V",9,438,15:28:47,0:00:17,51.936434,-1.613612,21407,5.35,-0.27,12,-25.97,45.21,4.17,233.5,-22.5,438,,15:28:47,12,-25.97,45.21,4.17,,233.5
"$$SAM,439,15:29:05,51.938266,-1.613749,21513,12,-25.85,44.4,4.15,233.5*401D","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",13,439,15:29:05,0:00:18,51.938266,-1.613749,21513,5.89,0.54,12,-25.85,44.4,4.15,233.5,-22.5,439,,15:29:05,12,-25.85,44.4,4.15,,233.5
"$$SAM,440,15:29:21,51.939872,-1.613747,21610,12,-26.13,43.97,4.01,233.625*C132","F5APQ,G8FJG_azel,G8DXZ,PE2BZ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",13,440,15:29:21,0:00:16,51.939872,-1.613747,21610,6.06,0.17,12,-26.13,43.97,4.01,233.625,-22.375,440,,15:29:21,12,-26.13,43.97,4.01,,233.625
"$$SAM,441,15:29:38,51.941498,-1.613874,21721,12,-26.05,43.32,3.86,233.75*C2CC","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,441,15:29:38,0:00:17,51.941498,-1.613874,21721,6.53,0.47,12,-26.05,43.32,3.86,233.75,-22.25,441,,15:29:38,12,-26.05,43.32,3.86,,233.75
"$$SAM,442,15:29:56,51.94272,-1.61421,21845,12,-27.06,42.51,3.92,233.625*5A31","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",14,442,15:29:56,0:00:18,51.94272,-1.61421,21845,6.89,0.36,12,-27.06,42.51,3.92,233.625,-22.375,442,,15:29:56,12,-27.06,42.51,3.92,,233.625
"$$SAM,443,15:30:12,51.943971,-1.61454,21941,12,-27.22,41.81,3.87,233.75*3ECC","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",13,443,15:30:12,0:00:16,51.943971,-1.61454,21941,6.00,-0.89,12,-27.22,41.81,3.87,233.75,-22.25,443,,15:30:12,12,-27.22,41.81,3.87,,233.75
"$$SAM,444,15:30:29,51.945684,-1.615098,22047,12,-26.32,41.19,3.82,233.875*9D5B","F5APQ,G8DJN,G8FJG_azel,PE2BZ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,444,15:30:29,0:00:17,51.945684,-1.615098,22047,6.24,0.24,12,-26.32,41.19,3.82,233.875,-22.125,444,,15:30:29,12,-26.32,41.19,3.82,,233.875
"$$SAM,445,15:30:47,51.947341,-1.61577,22162,12,-25.88,40.53,3.8,233.875*D781","F5APQ,G8DJN,G8FJG_azel,G8DXZ,F59665,PE2BZ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",14,445,15:30:47,0:00:18,51.947341,-1.61577,22162,6.39,0.15,12,-25.88,40.53,3.8,233.875,-22.125,445,,15:30:47,12,-25.88,40.53,3.8,,233.875
"$$SAM,446,15:31:05,51.948625,-1.616194,22275,12,-26.06,39.97,3.74,233.875*76D4","PE2BZ,G8DJN,G8FJG_azel,F5APQ,PE1ANS,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",12,446,15:31:05,0:00:18,51.948625,-1.616194,22275,6.28,-0.11,12,-26.06,39.97,3.74,233.875,-22.125,446,,15:31:05,12,-26.06,39.97,3.74,,233.875
"$$SAM,447,15:31:20,51.949946,-1.616986,22371,12,-26.27,39.38,3.75,233.875*275C","PE2BZ,G8DJN,G8FJG_azel,F5APQ,G1BLO,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,447,15:31:20,0:00:15,51.949946,-1.616986,22371,6.40,0.12,12,-26.27,39.38,3.75,233.875,-22.125,447,,15:31:20,12,-26.27,39.38,3.75,,233.875
"$$SAM,448,15:31:38,51.95162,-1.618051,22483,12,-25.99,38.78,3.66,234.0*6F54","PE2BZ,G8DXZ,F5APQ,G1BLO,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G6GZH",10,448,15:31:38,0:00:18,51.95162,-1.618051,22483,6.22,-0.18,12,-25.99,38.78,3.66,234,-22,448,,15:31:38,12,-25.99,38.78,3.66,,234
"$$SAM,449,15:31:56,51.95306,-1.619397,22585,12,-25.77,38.17,3.64,234.125*7CEF","JDL,G8FJG_azel,F5APQ,PE1ANS,F59665,G8KNN,G7SVI,G1BLO",8,449,15:31:56,0:00:18,51.95306,-1.619397,22585,5.67,-0.56,12,-25.77,38.17,3.64,234.125,-21.875,449,,15:31:56,12,-25.77,38.17,3.64,,234.125
"$$SAM,450,15:32:13,51.954857,-1.620378,22684,12,-25.42,37.67,3.58,234.25*EB25","JDL,G8FJG_azel,G8DXZ,F5APQ,G8KNN,G7SVI,PE1ANS,G8FJG-V",8,450,15:32:13,0:00:17,51.954857,-1.620378,22684,5.82,0.16,12,-25.42,37.67,3.58,234.25,-21.75,450,,15:32:13,12,-25.42,37.67,3.58,,234.25
"$$SAM,451,15:32:29,51.956632,-1.621645,22776,12,-24.84,37.24,3.57,234.125*BAE1","JDL,G8DJN,F80106,G8FJG_azel,G8DXZ,F5APQ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",13,451,15:32:29,0:00:16,51.956632,-1.621645,22776,5.75,-0.07,12,-24.84,37.24,3.57,234.125,-21.875,451,,15:32:29,12,-24.84,37.24,3.57,,234.125
"$$SAM,452,15:32:47,51.958527,-1.62354,22879,12,-25.03,36.67,3.68,234.25*E577","G8FJG_azel,G8DXZ,F5APQ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",9,452,15:32:47,0:00:18,51.958527,-1.62354,22879,5.72,-0.03,12,-25.03,36.67,3.68,234.25,-21.75,452,,15:32:47,12,-25.03,36.67,3.68,,234.25
"$$SAM,453,15:33:04,51.960309,-1.62538,22978,12,-24.29,36.17,3.53,234.25*2862","G8DJN,G8DXZ,F59665,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G6GZH",10,453,15:33:04,0:00:17,51.960309,-1.62538,22978,5.82,0.10,12,-24.29,36.17,3.53,234.25,-21.75,453,,15:33:04,12,-24.29,36.17,3.53,,234.25
"$$SAM,454,15:33:20,51.962092,-1.626696,23073,12,-24.22,35.49,3.66,234.25*2FCA","G8DJN,F5APQ,PE1ANS,PE1BIA,G8KNN,G7SVI,G1BLO,G6GZH",8,454,15:33:20,0:00:16,51.962092,-1.626696,23073,5.94,0.11,12,-24.22,35.49,3.66,234.25,-21.75,454,,15:33:20,12,-24.22,35.49,3.66,,234.25
"$$SAM,455,15:33:38,51.964224,-1.62768,23184,12,-24.72,34.89,3.64,234.25*4DC3","G8FJG_azel,G8DXZ,F5APQ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",9,455,15:33:38,0:00:18,51.964224,-1.62768,23184,6.17,0.23,12,-24.72,34.89,3.64,234.25,-21.75,455,,15:33:38,12,-24.72,34.89,3.64,,234.25
"$$SAM,456,15:33:55,51.966209,-1.628784,23298,12,-24.9,34.66,3.57,234.5*BC1B","JDL,G8DJN,G8DXZ,F5APQ,G1BLO,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G6GZH",11,456,15:33:55,0:00:17,51.966209,-1.628784,23298,6.71,0.54,12,-24.9,34.66,3.57,234.5,-21.5,456,,15:33:55,12,-24.9,34.66,3.57,,234.5
"$$SAM,457,15:34:11,51.967864,-1.63013,23400,12,-25.06,34.03,3.6,234.625*80BD","PE2BZ,F80106,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",13,457,15:34:11,0:00:16,51.967864,-1.63013,23400,6.38,-0.33,12,-25.06,34.03,3.6,234.625,-21.375,457,,15:34:11,12,-25.06,34.03,3.6,,234.625
"$$SAM,458,15:34:29,51.969706,-1.632237,23505,12,-24.7,33.43,3.58,234.625*D35B","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,458,15:34:29,0:00:18,51.969706,-1.632237,23505,5.83,-0.54,12,-24.7,33.43,3.58,234.625,-21.375,458,,15:34:29,12,-24.7,33.43,3.58,,234.625
"$$SAM,459,15:34:46,51.971357,-1.634878,23607,12,-25.87,33.16,3.55,234.75*FA93","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F59665,F5APQ,PE1ANS,F80106,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",14,459,15:34:46,0:00:17,51.971357,-1.634878,23607,6.00,0.17,12,-25.87,33.16,3.55,234.75,-21.25,459,,15:34:46,12,-25.87,33.16,3.55,,234.75
"$$SAM,460,15:35:02,51.972961,-1.637001,23708,12,-25.64,32.48,3.61,234.875*DFF3","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,460,15:35:02,0:00:16,51.972961,-1.637001,23708,6.31,0.31,12,-25.64,32.48,3.61,234.875,-21.125,460,,15:35:02,12,-25.64,32.48,3.61,,234.875
"$$SAM,461,15:35:20,51.974917,-1.638654,23823,12,-24.95,31.92,3.69,234.875*ABE7","F5APQ,G8DJN,G8FJG_azel,PE2BZ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",12,461,15:35:20,0:00:18,51.974917,-1.638654,23823,6.39,0.08,12,-24.95,31.92,3.69,234.875,-21.125,461,,15:35:20,12,-24.95,31.92,3.69,,234.875
"$$SAM,462,15:35:37,51.977033,-1.640683,23925,12,-25.64,31.54,3.64,234.875*FFB9","PE2BZ,G8DJN,G8FJG_azel,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",13,462,15:35:37,0:00:17,51.977033,-1.640683,23925,6.00,-0.39,12,-25.64,31.54,3.64,234.875,-21.125,462,,15:35:37,12,-25.64,31.54,3.64,,234.875
"$$SAM,463,15:35:55,51.978815,-1.642689,24043,12,-25.2,31.07,3.55,234.875*AF30","JDL,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F80106,G8KNN,G7SVI,G1BLO,G8FJG-V",11,463,15:35:55,0:00:18,51.978815,-1.642689,24043,6.56,0.56,12,-25.2,31.07,3.55,234.875,-21.125,463,,15:35:55,12,-25.2,31.07,3.55,,234.875
"$$SAM,464,15:36:13,51.980417,-1.645204,24154,12,-24.81,30.37,3.48,235.0*56AE","PE1ANS,G8FJG-V,F80106,G8DXZ,G8FJG_azel",5,464,15:36:13,0:00:18,51.980417,-1.645204,24154,6.17,-0.39,12,-24.81,30.37,3.48,235,-21,464,,15:36:13,12,-24.81,30.37,3.48,,235
"$$SAM,465,15:36:28,51.981948,-1.647584,24249,12,-25.06,30.07,3.45,234.875*EEB0","PE2BZ,G8DJN,F80106,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F59665,PE1BIA,G8KNN,PE1ANS,G8FJG-V,G6GZH,JDL",14,465,15:36:28,0:00:15,51.981948,-1.647584,24249,6.33,0.17,12,-25.06,30.07,3.45,234.875,-21.125,465,,15:36:28,12,-25.06,30.07,3.45,,234.875
"$$SAM,466,15:36:46,51.983848,-1.650541,24365,12,-25.24,29.62,3.47,235.25*A15D","F5APQ,G8DJN,G8FJG_azel,F59665,PE2BZ,G1BLO,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,466,15:36:46,0:00:18,51.983848,-1.650541,24365,6.44,0.11,12,-25.24,29.62,3.47,235.25,-20.75,466,,15:36:46,12,-25.24,29.62,3.47,,235.25
"$$SAM,467,15:37:04,51.98565,-1.653441,24479,12,-25.6,29.11,3.5,235.25*CC25","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",14,467,15:37:04,0:00:18,51.98565,-1.653441,24479,6.33,-0.11,12,-25.6,29.11,3.5,235.25,-20.75,467,,15:37:04,12,-25.6,29.11,3.5,,235.25
"$$SAM,468,15:37:19,51.986964,-1.656187,24577,12,-25.23,28.7,3.5,235.375*4EC2","PE2BZ,F80106,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F59665,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",13,468,15:37:19,0:00:15,51.986964,-1.656187,24577,6.53,0.20,12,-25.23,28.7,3.5,235.375,-20.625,468,,15:37:19,12,-25.23,28.7,3.5,,235.375
"$$SAM,469,15:37:37,51.988203,-1.658846,24696,12,-24.14,28.2,3.51,235.375*B026","JDL,F80106,G8FJG_azel,G8DXZ,G1BLO,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,469,15:37:37,0:00:18,51.988203,-1.658846,24696,6.61,0.08,12,-24.14,28.2,3.51,235.375,-20.625,469,,15:37:37,12,-24.14,28.2,3.51,,235.375
"$$SAM,470,15:37:55,51.989408,-1.660905,24819,12,-25.1,27.96,3.4,235.375*D6C2","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,F80106,PE1BIA,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",14,470,15:37:55,0:00:18,51.989408,-1.660905,24819,6.83,0.22,12,-25.1,27.96,3.4,235.375,-20.625,470,,15:37:55,12,-25.1,27.96,3.4,,235.375
"$$SAM,471,15:38:10,51.990197,-1.662812,24914,12,-24.44,27.39,3.39,235.625*24F6","PE2BZ,G8FJG_azel,G8DXZ,F5APQ,PE1ANS,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",11,471,15:38:10,0:00:15,51.990197,-1.662812,24914,6.33,-0.50,12,-24.44,27.39,3.39,235.625,-20.375,471,,15:38:10,12,-24.44,27.39,3.39,,235.625
"$$SAM,472,15:38:28,51.991132,-1.665631,25031,12,-24.21,26.94,3.3,235.5*F3E4","PE2BZ,G8FJG_azel,G8DXZ,F59665,F5APQ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,472,15:38:28,0:00:18,51.991132,-1.665631,25031,6.50,0.17,12,-24.21,26.94,3.3,235.5,-20.5,472,,15:38:28,12,-24.21,26.94,3.3,,235.5
"$$SAM,473,15:38:46,51.992219,-1.668298,25150,12,-23.99,26.54,3.3,235.625*267A","F5APQ,G8FJG_azel,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,473,15:38:46,0:00:18,51.992219,-1.668298,25150,6.61,0.11,12,-23.99,26.54,3.3,235.625,-20.375,473,,15:38:46,12,-23.99,26.54,3.3,,235.625
"$$SAM,474,15:39:03,51.993323,-1.670541,25268,12,-23.07,26.06,3.21,235.625*17ED","F5APQ,F80106,G8FJG_azel,G8DXZ,PE2BZ,PE1ANS,F59665,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH",12,474,15:39:03,0:00:17,51.993323,-1.670541,25268,6.94,0.33,12,-23.07,26.06,3.21,235.625,-20.375,474,,15:39:03,12,-23.07,26.06,3.21,,235.625
"$$SAM,475,15:39:19,51.99458,-1.672725,25402,12,-24.16,25.65,3.22,235.625*DB38","F5APQ,G8FJG_azel,F59665,PE2BZ,G1BLO,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,475,15:39:19,0:00:16,51.99458,-1.672725,25402,8.38,1.43,12,-24.16,25.65,3.22,235.625,-20.375,475,,15:39:19,12,-24.16,25.65,3.22,,235.625
"$$SAM,476,15:39:37,51.995666,-1.675924,25546,12,-23.61,25.11,3.14,235.875*3C73","JDL,G8FJG_azel,F5APQ,G1BLO,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",10,476,15:39:37,0:00:18,51.995666,-1.675924,25546,8.00,-0.38,12,-23.61,25.11,3.14,235.875,-20.125,476,,15:39:37,12,-23.61,25.11,3.14,,235.875
